,jurisdiction,case_id,hash_name,entry_date,resolution,total_decisions
10534,nysd,1-16-cv-01058-LAP,b'0cd78a3eb05b0d5393c72df7',02/17/2016,1,255
10535,nysd,7-16-cv-08586-CS-JCM,b'554e9c6eb0d683c82cd6bf4b',11/04/2016,0,18
10536,nysd,1-16-cv-08064-CM,b'd18ce1952c7e3f3df1b183b3',11/14/2016,-1,495
10537,nysd,1-16-cv-09125-CM,b'd18ce1952c7e3f3df1b183b3',12/05/2016,1,495
10538,nysd,1-16-cv-05835-CM,b'd18ce1952c7e3f3df1b183b3',07/22/2016,1,495
10539,nysd,1-16-cv-09135-CM,b'd18ce1952c7e3f3df1b183b3',03/24/2017,1,495
10540,nysd,1-16-cv-02873-CM,b'd18ce1952c7e3f3df1b183b3',05/31/2016,1,495
10541,nysd,1-16-cv-00993-LAP,b'0cd78a3eb05b0d5393c72df7',02/16/2016,1,255
10542,nysd,1-16-cv-05235-CM,b'd18ce1952c7e3f3df1b183b3',07/06/2016,1,495
10543,nysd,1-16-cv-07172-RWS,b'4a22e38e7e0e2dd0b7fefd3c',09/14/2016,0,4
10544,nysd,1-16-cv-06966-LAP,b'0cd78a3eb05b0d5393c72df7',05/16/2017,-999,255
10545,nysd,1-16-cv-07176-CM,b'd18ce1952c7e3f3df1b183b3',09/15/2016,1,495
10546,nysd,1-16-cv-07846-CM,b'd18ce1952c7e3f3df1b183b3',10/11/2016,-1,495
10547,nysd,1-16-cv-08344-CM,b'd18ce1952c7e3f3df1b183b3',11/30/2016,-1,495
10548,nysd,1-16-cv-01834-LAP,b'0cd78a3eb05b0d5393c72df7',03/16/2016,-1,255
10549,nysd,1-16-cv-01879-LGS,b'aa65622271084a7db1a8883a',10/12/2016,1,17
10550,nysd,1-16-cv-05232-PGG,b'96ca07b953f61d9498ab9c44',07/28/2016,-1,12
10551,nysd,7-16-cv-04855-KMK,b'e0a395cbc53649ac9e22e0bb',07/12/2016,1,24
10552,nysd,7-16-cv-01414-KMK-JCM,b'e0a395cbc53649ac9e22e0bb',03/24/2016,1,24
10553,nysd,1-16-cv-03438-LAP,b'0cd78a3eb05b0d5393c72df7',05/25/2016,-1,255
10554,nysd,1-16-cv-00900-LAP,b'0cd78a3eb05b0d5393c72df7',02/09/2016,1,255
10555,nysd,1-16-cv-06917-CM,b'd18ce1952c7e3f3df1b183b3',01/06/2017,1,495
10556,nysd,1-16-cv-08010-JMF-AJP,b'64f78ed6d501542be9d8c0bb',10/14/2016,1,17
10557,nysd,1-16-cv-03291-LAP,b'0cd78a3eb05b0d5393c72df7',05/19/2016,1,255
10558,nysd,1-16-cv-08128-CM,b'd18ce1952c7e3f3df1b183b3',10/19/2016,-1,495
10559,nysd,1-16-cv-08050-CM,b'd18ce1952c7e3f3df1b183b3',10/19/2016,-1,495
10560,nysd,1-16-cv-05396-CM,b'd18ce1952c7e3f3df1b183b3',07/11/2016,1,495
10561,nysd,1-16-cv-05979-CM,b'd18ce1952c7e3f3df1b183b3',07/26/2016,-1,495
10562,nysd,1-16-cv-05218-ER,b'fd933f11cbbf4f5c0d07d8bf',07/05/2016,-1,18
10563,nysd,1-16-cv-04109-RWS,b'4a22e38e7e0e2dd0b7fefd3c',09/14/2016,1,4
10564,nysd,1-16-cv-05133-JSR-RLE,b'a0da05a0de84e9de805d3a7a',07/07/2016,-1,1
10565,nysd,7-16-cv-03017-NSR-JCM,b'9120b54ba8315783fe2820b9',05/03/2016,1,32
10566,nysd,1-16-cv-02986-CM,b'd18ce1952c7e3f3df1b183b3',04/27/2016,-1,495
10567,nysd,1-16-cv-09197-PKC-KNF,b'dc892393121db3934d3177bd',01/30/2017,1,19
10568,nysd,1-16-cv-08808-CM,b'd18ce1952c7e3f3df1b183b3',12/07/2016,1,495
10569,nysd,1-16-cv-00639-WHP,b'059b06e2fbd90a37590adde4',02/04/2016,-1,8
10570,nysd,1-16-cv-09926-PAE-HBP,b'6012eacdf5c4a047cb86814b',12/28/2016,1,20
10571,nysd,1-16-cv-07944-RJS-KNF,b'bd9de3ca949c32d4c741463b',10/12/2016,1,23
10572,nysd,1-16-cv-05197-JPO,b'3c52dd00ad049fd42fdd9cf4',07/05/2016,1,18
10573,nysd,1-16-cv-02309-LAP,b'0cd78a3eb05b0d5393c72df7',03/30/2016,-1,255
10574,nysd,1-16-cv-02930-LAP,b'0cd78a3eb05b0d5393c72df7',12/02/2016,1,255
10575,nysd,1-16-cv-09909-GBD,b'ff4aead0aa458a7b7b3788dd',04/24/2018,-1,17
10576,nysd,1-16-cv-02908-ALC,b'7a8ccc9270c4827243564fe0',05/12/2016,1,7
10577,nysd,1-16-cv-05780-CM,b'd18ce1952c7e3f3df1b183b3',09/30/2016,1,495
10578,nysd,1-16-cv-00307-LAP,b'0cd78a3eb05b0d5393c72df7',05/06/2016,1,255
10579,nysd,1-16-cv-00161-LAP,b'0cd78a3eb05b0d5393c72df7',05/04/2016,1,255
10580,nysd,1-16-cv-02067-LAP,b'0cd78a3eb05b0d5393c72df7',03/23/2016,-1,255
10581,nysd,1-16-cv-02591-JPO,b'3c52dd00ad049fd42fdd9cf4',04/15/2016,-1,18
10582,nysd,1-16-cv-03661-LAP,b'0cd78a3eb05b0d5393c72df7',05/18/2016,-1,255
10583,nysd,1-16-cv-03334-LAP,b'0cd78a3eb05b0d5393c72df7',05/23/2016,-1,255
10584,nysd,1-16-cv-05362-CM,b'd18ce1952c7e3f3df1b183b3',12/27/2016,1,495
10585,nysd,1-16-cv-03113-CM,b'd18ce1952c7e3f3df1b183b3',05/31/2016,1,495
10586,nysd,1-16-cv-00301-CM,b'd18ce1952c7e3f3df1b183b3',02/10/2016,1,495
10587,nysd,1-16-cv-00712-LAP,b'0cd78a3eb05b0d5393c72df7',03/23/2016,-1,255
10588,nysd,1-16-cv-03274-LAP,b'0cd78a3eb05b0d5393c72df7',05/04/2016,-1,255
10589,nysd,1-16-cv-08725-VEC-JCF,b'927631bb1f328a848f481689',12/09/2016,1,19
10590,nysd,1-16-cv-08693-CM,b'd18ce1952c7e3f3df1b183b3',11/14/2016,-1,495
10591,nysd,1-16-cv-01626-LAP,b'0cd78a3eb05b0d5393c72df7',04/19/2016,1,255
10592,nysd,7-16-cv-02373-CS,b'554e9c6eb0d683c82cd6bf4b',05/10/2016,1,18
10593,nysd,1-16-cv-01627-LAP,b'0cd78a3eb05b0d5393c72df7',03/25/2016,-1,255
10594,nysd,7-16-cv-03457-KMK-JCM,b'e0a395cbc53649ac9e22e0bb',05/13/2016,1,24
10595,nysd,1-16-cv-01842-LAP,b'0cd78a3eb05b0d5393c72df7',03/15/2016,1,255
10596,nysd,1-16-cv-00781-CM,b'd18ce1952c7e3f3df1b183b3',07/05/2016,-1,495
10597,nysd,1-16-cv-08394-JGK,b'cf314305bbe9aff389df8dc0',02/16/2017,1,14
10598,nysd,1-16-cv-05494-CM,b'd18ce1952c7e3f3df1b183b3',07/22/2016,1,495
10599,nysd,1-16-cv-01550-ER,b'fd933f11cbbf4f5c0d07d8bf',03/02/2016,1,18
10600,nysd,1-16-cv-05885-JCF,b'0bc3f804f1e1a1498379bd80',07/26/2016,1,3
10601,nysd,1-16-cv-08131-CM,b'd18ce1952c7e3f3df1b183b3',11/04/2016,1,495
10602,nysd,1-16-cv-09543-CM,b'd18ce1952c7e3f3df1b183b3',12/12/2016,-1,495
10603,nysd,1-16-cv-01876-LAP,b'0cd78a3eb05b0d5393c72df7',07/22/2016,1,255
10604,nysd,1-16-cv-09316-CM,b'd18ce1952c7e3f3df1b183b3',12/02/2016,1,495
10605,nysd,1-16-cv-03262-LTS-KNF,b'af6cff252917286ba0859520',05/31/2016,1,19
10606,nysd,1-16-cv-05808-CM,b'd18ce1952c7e3f3df1b183b3',10/04/2016,1,495
10607,nysd,1-16-cv-05960-CM,b'd18ce1952c7e3f3df1b183b3',08/12/2016,-1,495
10608,nysd,1-16-cv-08257-CM,b'd18ce1952c7e3f3df1b183b3',11/30/2016,-1,495
10609,nysd,1-16-cv-09635-CM,b'd18ce1952c7e3f3df1b183b3',01/09/2017,1,495
10610,nysd,1-16-cv-07748-CM,b'd18ce1952c7e3f3df1b183b3',10/20/2016,1,495
10611,nysd,1-16-cv-08969-CM,b'd18ce1952c7e3f3df1b183b3',12/09/2016,-1,495
10612,nysd,1-16-cv-08692-KPF,b'aec0c964c64e05a2c62df32c',11/17/2016,1,22
10613,nysd,1-16-cv-01983-CM,b'd18ce1952c7e3f3df1b183b3',07/06/2016,1,495
10614,nysd,1-16-cv-02416-PKC,b'dc892393121db3934d3177bd',04/12/2016,1,19
10615,nysd,1-16-cv-02856-RLE,b'd0b5b42e29010becf2583501',04/19/2016,1,5
10616,nysd,1-16-cv-06703-CM,b'd18ce1952c7e3f3df1b183b3',10/11/2016,1,495
10617,nysd,1-16-cv-00891-LAP,b'0cd78a3eb05b0d5393c72df7',02/23/2016,1,255
10618,nysd,7-16-cv-10009-KMK,b'e0a395cbc53649ac9e22e0bb',01/03/2017,1,24
10619,nysd,1-16-cv-03107-RJS,b'bd9de3ca949c32d4c741463b',04/28/2016,1,23
10620,nysd,1-16-cv-04035-LAP,b'0cd78a3eb05b0d5393c72df7',07/07/2016,1,255
10621,nysd,1-16-cv-08518-CM,b'd18ce1952c7e3f3df1b183b3',11/02/2016,-1,495
10622,nysd,1-16-cv-01294-LAP,b'0cd78a3eb05b0d5393c72df7',03/18/2016,1,255
10623,nysd,1-16-cv-00509-LAP,b'0cd78a3eb05b0d5393c72df7',04/15/2016,1,255
10624,nysd,1-16-cv-04459-JPO,b'3c52dd00ad049fd42fdd9cf4',06/15/2016,1,18
10625,nysd,1-16-cv-02883-WHP,b'059b06e2fbd90a37590adde4',05/25/2016,1,8
10626,nysd,1-16-cv-02746-CM-DCF,b'd18ce1952c7e3f3df1b183b3',04/13/2016,0,495
10627,nysd,7-16-cv-09365-PED,b'54602ea7f695381e4b1ec970',12/06/2016,1,3
10628,nysd,1-16-cv-05319-CM,b'd18ce1952c7e3f3df1b183b3',08/01/2016,1,495
10629,nysd,1-16-cv-04565-CM,b'd18ce1952c7e3f3df1b183b3',08/17/2016,1,495
10630,nysd,1-16-cv-01353-CM,b'd18ce1952c7e3f3df1b183b3',03/02/2016,-1,495
10631,nysd,1-16-cv-03011-AJN-JLC,b'8901b7a199d0ff97ca4b0ee1',02/09/2016,1,9
10632,nysd,1-16-cv-05837-CM,b'd18ce1952c7e3f3df1b183b3',07/28/2016,-1,495
10633,nysd,1-16-cv-06539-DCF,b'06ebab9f17391393519e1fa8',08/19/2016,1,5
10634,nysd,1-16-cv-09127-CM,b'd18ce1952c7e3f3df1b183b3',11/29/2016,1,495
10635,nysd,1-16-cv-08806-KBF,b'073438482a9d04e4b124ec20',02/08/2017,1,19
10636,nysd,1-16-cv-05693-LAP-KNF,b'0cd78a3eb05b0d5393c72df7',12/12/2016,1,255
10637,nysd,1-16-cv-09404-CM,b'd18ce1952c7e3f3df1b183b3',12/07/2016,-1,495
10638,nysd,1-16-cv-05660-JMF,b'64f78ed6d501542be9d8c0bb',07/19/2016,1,17
10639,nysd,1-16-cv-00719-LAP,b'0cd78a3eb05b0d5393c72df7',02/04/2016,-1,255
10640,nysd,1-16-cv-09241-CM,b'd18ce1952c7e3f3df1b183b3',12/22/2016,1,495
10641,nysd,1-16-cv-09339-CM,b'd18ce1952c7e3f3df1b183b3',12/08/2016,-1,495
10642,nysd,1-16-cv-09233-CM,b'd18ce1952c7e3f3df1b183b3',12/02/2016,1,495
10643,nysd,1-16-cv-00296-LAP,b'0cd78a3eb05b0d5393c72df7',05/13/2016,-1,255
10644,nysd,1-16-cv-06720-HBP,b'8f17ab1541fd224dd04f507e',08/26/2016,1,8
10645,nysd,1-16-cv-09700-CM,b'd18ce1952c7e3f3df1b183b3',12/19/2016,-1,495
10646,nysd,1-16-cv-05503-RJS,b'bd9de3ca949c32d4c741463b',10/18/2016,-10,23
10647,nysd,1-16-cv-03050-LAP,b'0cd78a3eb05b0d5393c72df7',04/20/2016,1,255
10648,nysd,1-16-cv-09094-CM,b'd18ce1952c7e3f3df1b183b3',11/28/2016,-1,495
10649,nysd,1-16-cv-09865-CM,b'd18ce1952c7e3f3df1b183b3',12/27/2016,-1,495
10650,nysd,1-16-cv-00425-CM,b'd18ce1952c7e3f3df1b183b3',08/10/2016,1,495
10651,nysd,1-16-cv-03466-LAP,b'0cd78a3eb05b0d5393c72df7',05/26/2016,1,255
10652,nysd,1-16-cv-02631-CM-BCM,b'd18ce1952c7e3f3df1b183b3',04/11/2016,1,495
10653,nysd,1-16-cv-08397-CM,b'd18ce1952c7e3f3df1b183b3',11/04/2016,1,495
10654,nysd,1-16-cv-04901-BCM,b'9e85b9531d2793cf91ad0e66',06/29/2016,1,6
10655,nysd,1-16-cv-04755-CM,b'd18ce1952c7e3f3df1b183b3',09/22/2016,1,495
10656,nysd,1-16-cv-00632-LAP,b'0cd78a3eb05b0d5393c72df7',02/02/2016,1,255
10657,nysd,1-16-cv-08968-CM,b'd18ce1952c7e3f3df1b183b3',11/18/2016,-1,495
10658,nysd,1-16-cv-08810-CM,b'd18ce1952c7e3f3df1b183b3',11/16/2016,1,495
10659,nysd,1-16-cv-03637-JLC,b'65200a96172cbc7cc8463db5',05/18/2016,1,5
10660,nysd,1-16-cv-06815-CM,b'd18ce1952c7e3f3df1b183b3',09/21/2016,1,495
10661,nysd,7-16-cv-04557-PED,b'54602ea7f695381e4b1ec970',07/07/2016,1,3
10662,nysd,1-16-cv-08058-CM,b'd18ce1952c7e3f3df1b183b3',10/18/2016,1,495
10663,nysd,1-16-cv-08256-CM,b'd18ce1952c7e3f3df1b183b3',12/08/2016,-1,495
10664,nysd,7-16-cv-08726-NSR,b'9120b54ba8315783fe2820b9',01/13/2017,1,32
10665,nysd,1-16-cv-06382-CM,b'd18ce1952c7e3f3df1b183b3',10/06/2016,1,495
10666,nysd,1-16-cv-08519-CM,b'd18ce1952c7e3f3df1b183b3',11/03/2016,1,495
10667,nysd,1-16-cv-06298-CM,b'd18ce1952c7e3f3df1b183b3',08/11/2016,1,495
10668,nysd,1-16-cv-00290-JMF,b'64f78ed6d501542be9d8c0bb',01/19/2016,1,17
10669,nysd,1-16-cv-04932-LGS,b'aa65622271084a7db1a8883a',07/05/2016,1,17
10670,nysd,1-16-cv-02228-LAP,b'0cd78a3eb05b0d5393c72df7',04/04/2016,-1,255
10671,nysd,7-16-cv-07434-VB-LMS,b'701c0fd2ffc81b0754e3fc24',05/09/2017,1,30
10672,nysd,1-16-cv-09458-CM,b'd18ce1952c7e3f3df1b183b3',12/08/2016,-1,495
10673,nysd,1-16-cv-08862-CM,b'd18ce1952c7e3f3df1b183b3',11/17/2016,-1,495
10674,nysd,1-16-cv-02413-LAP,b'0cd78a3eb05b0d5393c72df7',04/20/2016,-1,255
10675,nysd,1-16-cv-02882-LAP,b'0cd78a3eb05b0d5393c72df7',05/11/2016,-1,255
10676,nysd,1-16-cv-00773-LAP,b'0cd78a3eb05b0d5393c72df7',02/08/2016,1,255
10677,nysd,1-16-cv-09426-VSB,b'62dd92ebf3bcc004acbdf6c3',12/08/2016,1,14
10678,nysd,1-16-cv-01419-ALC,b'7a8ccc9270c4827243564fe0',03/14/2016,1,7
10679,nysd,1-16-cv-09787-CM,b'd18ce1952c7e3f3df1b183b3',12/21/2016,-1,495
10680,nysd,7-16-cv-01415-KMK-JCM,b'e0a395cbc53649ac9e22e0bb',03/16/2016,1,24
10681,nysd,1-16-cv-06490-CM,b'd18ce1952c7e3f3df1b183b3',08/30/2016,-1,495
10682,nysd,1-16-cv-04525-VM,b'af1313981a0ad5903f925278',07/07/2016,-1,11
10683,nysd,1-16-cv-09240-CM,b'd18ce1952c7e3f3df1b183b3',12/02/2016,1,495
10684,nysd,1-16-cv-01148-RA,b'0fee7480a657fa683e4093d2',02/19/2016,1,17
10685,nysd,1-16-cv-02690-LAP,b'0cd78a3eb05b0d5393c72df7',04/12/2016,-1,255
10686,nysd,1-16-cv-09428-LAP,b'0cd78a3eb05b0d5393c72df7',12/08/2016,1,255
10687,nysd,1-16-cv-07410-CM,b'd18ce1952c7e3f3df1b183b3',09/26/2016,-1,495
10688,nysd,1-16-cv-04047-CM,b'd18ce1952c7e3f3df1b183b3',06/03/2016,-1,495
10689,nysd,1-16-cv-04824-JMF,b'64f78ed6d501542be9d8c0bb',07/26/2016,-1,17
10690,nysd,1-16-cv-00704-LAP,b'0cd78a3eb05b0d5393c72df7',05/23/2016,-1,255
10691,nysd,1-16-cv-01631-LAP,b'0cd78a3eb05b0d5393c72df7',04/04/2016,1,255
10692,nysd,1-16-cv-02849-PAE-RLE,b'6012eacdf5c4a047cb86814b',04/18/2016,-1,20
10693,nysd,1-16-cv-03785-DCF,b'06ebab9f17391393519e1fa8',05/23/2016,1,5
10694,nysd,1-16-cv-09816-CM,b'd18ce1952c7e3f3df1b183b3',12/21/2016,1,495
10695,nysd,1-16-cv-01986-LAP,b'0cd78a3eb05b0d5393c72df7',03/18/2016,-1,255
10696,nysd,1-16-cv-03410-LAP,b'0cd78a3eb05b0d5393c72df7',05/24/2016,-1,255
10697,nysd,1-16-cv-04353-CM,b'd18ce1952c7e3f3df1b183b3',07/12/2016,1,495
10698,nysd,1-16-cv-05721-CM,b'd18ce1952c7e3f3df1b183b3',08/12/2016,-1,495
10699,nysd,1-16-cv-00645-LAP,b'0cd78a3eb05b0d5393c72df7',05/09/2016,-1,255
10700,nysd,1-16-cv-00816-SHS,b'cfc699208b0a269c79c28308',02/17/2017,-1,5
10701,nysd,1-16-cv-00820-LAP,b'0cd78a3eb05b0d5393c72df7',02/18/2016,1,255
10702,nysd,1-16-cv-00821-LAP,b'0cd78a3eb05b0d5393c72df7',02/08/2016,1,255
10703,nysd,1-16-cv-09467-CM,b'd18ce1952c7e3f3df1b183b3',01/03/2017,-1,495
10704,nysd,1-16-cv-00218-LAP,b'0cd78a3eb05b0d5393c72df7',02/29/2016,-1,255
10705,nysd,1-16-cv-08728-CM,b'd18ce1952c7e3f3df1b183b3',12/12/2016,-1,495
10706,nysd,1-16-cv-09248-AJN-KHP,b'8901b7a199d0ff97ca4b0ee1',12/21/2016,1,9
10707,nysd,1-16-cv-09232-CM,b'd18ce1952c7e3f3df1b183b3',12/02/2016,1,495
10708,nysd,1-16-cv-03482-LAP,b'0cd78a3eb05b0d5393c72df7',05/17/2016,-1,255
10709,nysd,1-16-cv-09669-CM,b'd18ce1952c7e3f3df1b183b3',01/11/2017,1,495
10710,nysd,1-16-cv-00383-LAP,b'0cd78a3eb05b0d5393c72df7',01/20/2016,1,255
10711,nysd,1-16-cv-00484-LAP,b'0cd78a3eb05b0d5393c72df7',01/25/2016,1,255
10712,nysd,1-16-cv-02913-LAP,b'0cd78a3eb05b0d5393c72df7',04/22/2016,-1,255
10713,nysd,1-16-cr-00027-LAP,b'0cd78a3eb05b0d5393c72df7',01/10/2018,-1,255
10714,nysd,1-16-cv-06954-JMF-GWG,b'64f78ed6d501542be9d8c0bb',09/09/2016,1,17
10715,nysd,1-16-cv-00815-LAP,b'0cd78a3eb05b0d5393c72df7',03/28/2016,1,255
10716,nysd,1-16-cv-00485-LAP,b'0cd78a3eb05b0d5393c72df7',01/26/2016,1,255
10717,nysd,1-16-cv-02702-GBD,b'ff4aead0aa458a7b7b3788dd',05/03/2016,1,17
10718,nysd,1-16-cv-07177-PAE-BCM,b'6012eacdf5c4a047cb86814b',09/21/2016,1,20
10719,nysd,1-16-cv-05425-LGS-RLE,b'aa65622271084a7db1a8883a',07/12/2016,1,17
10720,nysd,1-16-cv-07369-CM,b'd18ce1952c7e3f3df1b183b3',09/22/2016,-1,495
10721,nysd,1-16-cv-08580-GBD-SDA,b'ff4aead0aa458a7b7b3788dd',11/09/2016,1,17
10722,nysd,1-16-cr-00559-DLC,b'516edd5fb37b6efd42caa502',10/06/2017,1,1
10723,nysd,1-16-cv-04448-CM,b'd18ce1952c7e3f3df1b183b3',11/07/2016,-1,495
10724,nysd,1-16-cv-06659-AKH,b'3548b53e86a3dcf363906a99',11/28/2016,1,6
10725,nysd,1-16-cv-00633-LTS,b'af6cff252917286ba0859520',02/10/2016,-1,19
10726,nysd,1-16-cv-05152-CM,b'd18ce1952c7e3f3df1b183b3',07/29/2016,1,495
10727,nysd,1-16-cv-02740-BCM,b'9e85b9531d2793cf91ad0e66',04/13/2016,1,6
10728,nysd,1-16-cv-02193-LGS,b'aa65622271084a7db1a8883a',06/02/2016,1,17
10729,nysd,1-16-cv-05803-PKC-JCF,b'dc892393121db3934d3177bd',07/21/2016,1,19
10730,nysd,1-16-cv-04620-ALC,b'7a8ccc9270c4827243564fe0',06/21/2016,1,7
10731,nysd,1-16-cv-01849-RJS,b'bd9de3ca949c32d4c741463b',03/17/2016,1,23
10732,nysd,1-16-cv-00557-LAP,b'0cd78a3eb05b0d5393c72df7',02/01/2016,1,255
10733,nysd,1-16-cv-07740-CM,b'd18ce1952c7e3f3df1b183b3',11/10/2016,-1,495
10734,nysd,1-16-cv-09948-CM,b'd18ce1952c7e3f3df1b183b3',01/04/2017,-1,495
10735,nysd,1-16-cv-02912-GBD-HBP,b'ff4aead0aa458a7b7b3788dd',04/28/2016,1,17
10736,nysd,1-16-cv-07613-PAE,b'6012eacdf5c4a047cb86814b',09/29/2016,0,20
10737,nysd,1-16-cv-03662-CM,b'd18ce1952c7e3f3df1b183b3',06/03/2016,1,495
10738,nysd,1-16-cv-01604-LAP,b'0cd78a3eb05b0d5393c72df7',03/30/2016,-1,255
10739,nysd,1-16-cv-02104-LAP,b'0cd78a3eb05b0d5393c72df7',04/01/2016,-1,255
10740,nysd,1-16-cv-08614-CM,b'd18ce1952c7e3f3df1b183b3',11/09/2016,1,495
10741,nysd,1-16-cv-01055-SAS,b'fa37b2899df78099c942c33c',02/18/2016,-1,1
10742,nysd,1-16-cv-08051-CM,b'd18ce1952c7e3f3df1b183b3',10/19/2016,-1,495
10743,nysd,1-16-cr-00453-RJS,b'bd9de3ca949c32d4c741463b',09/08/2017,0,23
10744,nysd,1-16-cv-08572-CM,b'd18ce1952c7e3f3df1b183b3',11/29/2016,1,495
10745,nysd,1-16-cv-00964-PAE-JCF,b'6012eacdf5c4a047cb86814b',03/03/2016,1,20
10746,nysd,1-16-cv-05189-CM,b'd18ce1952c7e3f3df1b183b3',07/29/2016,-1,495
10747,nysd,1-16-cv-01140-LAP,b'0cd78a3eb05b0d5393c72df7',02/22/2016,1,255
10748,nysd,1-16-cv-07148-CM,b'd18ce1952c7e3f3df1b183b3',02/03/2017,1,495
10749,nysd,1-16-cv-00995-JMF,b'64f78ed6d501542be9d8c0bb',02/17/2016,1,17
10750,nysd,1-16-cv-08854-CM,b'd18ce1952c7e3f3df1b183b3',11/28/2016,1,495
10751,nysd,1-16-cv-00074-LAP,b'0cd78a3eb05b0d5393c72df7',01/08/2016,1,255
10752,nysd,1-16-cv-09491-SN,b'a56450890f13beaaa3eb26b7',12/12/2016,1,4
10753,nysd,1-16-cv-04444-LAK,b'fda03a85383d4f2c1d65297e',02/21/2017,-1,3
10754,nysd,1-16-cv-06583-CM,b'd18ce1952c7e3f3df1b183b3',09/13/2016,-1,495
10755,nysd,1-16-cv-09670-CM,b'd18ce1952c7e3f3df1b183b3',01/09/2017,1,495
10756,nysd,1-16-cv-05781-CM,b'd18ce1952c7e3f3df1b183b3',07/21/2016,-1,495
10757,nysd,1-16-cv-06363-PGG,b'96ca07b953f61d9498ab9c44',08/30/2016,1,12
10758,nysd,7-16-cv-09422-VB,b'701c0fd2ffc81b0754e3fc24',01/12/2017,1,30
10759,nysd,1-16-cv-07749-WHP,b'059b06e2fbd90a37590adde4',11/14/2016,-1,8
10760,nysd,1-16-cv-05450-AJN-BCM,b'8901b7a199d0ff97ca4b0ee1',07/29/2016,1,9
10761,nysd,1-16-cv-03618-PGG-RLE,b'96ca07b953f61d9498ab9c44',07/26/2016,1,12
10762,nysd,1-16-cv-01826-VSB,b'62dd92ebf3bcc004acbdf6c3',03/15/2016,1,14
10763,nysd,1-16-cv-03938-CM,b'd18ce1952c7e3f3df1b183b3',07/18/2016,1,495
10764,nysd,1-16-cv-05495-CM,b'd18ce1952c7e3f3df1b183b3',12/07/2016,1,495
10765,nysd,1-16-cv-03928-CM,b'd18ce1952c7e3f3df1b183b3',12/23/2016,-1,495
10766,nysd,1-16-cv-06113-CM,b'd18ce1952c7e3f3df1b183b3',08/03/2016,1,495
10767,nysd,1-16-cv-08112-RA,b'0fee7480a657fa683e4093d2',11/14/2016,1,17
10768,nysd,1-16-cv-01554-LAP,b'0cd78a3eb05b0d5393c72df7',03/22/2016,-1,255
10769,nysd,1-16-cv-05892-GWG,b'19b709ba29db93ba3c524e22',07/25/2016,1,8
10770,nysd,1-16-cv-07617-CM,b'd18ce1952c7e3f3df1b183b3',05/12/2017,1,495
10771,ncmd,1-16-cv-00374-CCE-LPA,b'5b5c461201c4b5d552ec4f8f',04/29/2016,1,52
10772,ncmd,1-16-cv-00407-WO-JLW,b'c4be5d332ba195269e89b2c3',04/27/2017,1,31
10773,ncmd,1-16-cv-01430-WO-JLW,b'c4be5d332ba195269e89b2c3',02/15/2017,1,31
10774,ncmd,1-16-cv-00049-CCE-LPA,b'5b5c461201c4b5d552ec4f8f',01/27/2016,1,52
10775,ncmd,1-16-cv-00084-CCE-JLW,b'5b5c461201c4b5d552ec4f8f',02/10/2016,1,52
10776,ncmd,1-16-cv-01385-CCE-JLW,b'5b5c461201c4b5d552ec4f8f',12/14/2016,1,52
10777,ncmd,1-16-cv-00678-LCB-LPA,b'5367b2201342953bb042be22',06/23/2016,1,74
10778,ncmd,1-16-cv-00019-LCB-JLW,b'5367b2201342953bb042be22',01/25/2016,1,74
10779,ncmd,1-16-cr-00177-CCE,b'5b5c461201c4b5d552ec4f8f',02/26/2018,0,52
10780,ncmd,1-16-cv-00345-LCB-JEP,b'5367b2201342953bb042be22',06/28/2017,1,74
10781,ncmd,1-16-cv-00774-TDS-JEP,b'90740c179c87bc6590f4130b',10/26/2016,1,55
10782,ncmd,1-16-cv-00126-TDS-LPA,b'90740c179c87bc6590f4130b',02/23/2016,1,55
10783,ncmd,1-16-cv-01240-TDS-JLW,b'90740c179c87bc6590f4130b',10/31/2016,1,55
10784,ncmd,1-16-cv-00235-LCB-JEP,b'5367b2201342953bb042be22',04/29/2016,1,74
10785,ncmd,1-16-cv-00564-CCE-JLW,b'5b5c461201c4b5d552ec4f8f',06/02/2016,1,52
10786,ncmd,1-16-cv-01119-TDS-JLW,b'90740c179c87bc6590f4130b',09/12/2016,1,55
10787,ncmd,1-16-cv-00303-CCE-JEP,b'5b5c461201c4b5d552ec4f8f',04/29/2016,1,52
10788,ncmd,1-16-cv-00427-CCE-JEP,b'5b5c461201c4b5d552ec4f8f',09/13/2016,1,52
10789,ncmd,1-16-cv-00302-CCE-LPA,b'5b5c461201c4b5d552ec4f8f',04/13/2016,1,52
10790,ncmd,1-16-cv-00873-TDS-JEP,b'90740c179c87bc6590f4130b',06/28/2017,1,55
10791,ncmd,1-16-cv-01442-TDS-LPA,b'90740c179c87bc6590f4130b',01/06/2017,1,55
10792,ncmd,1-16-cv-01210-TDS-JEP,b'90740c179c87bc6590f4130b',10/31/2016,1,55
10793,ncmd,1-16-cv-00770-WO-LPA,b'c4be5d332ba195269e89b2c3',07/28/2016,1,31
10794,ncmd,1-16-cv-01422-TDS-JLW,b'90740c179c87bc6590f4130b',12/22/2016,0,55
10795,ncmd,1-16-cv-01313-TDS-JLW,b'90740c179c87bc6590f4130b',02/07/2017,1,55
10796,ncmd,1-16-cv-00646-TDS-JLW,b'90740c179c87bc6590f4130b',06/21/2016,0,55
